id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
PPP1R12B	PPP1R12B	1.30829E+00	3.30E-06	Regulatory/other subunit	BrainSpLMD|4660	OMIM|603768
CSMD3	CSMD3	1.29412E+00	1.44E-06	Integral membrane protein	BrainSpLMD|114788;Eurexp|euxassay_013996|mantle layer, tegmentum, ventricle	OMIM|608399;COSMIC||ovarian cancer, oral SCC, lung cancer
DLX6	DLX6	1.29258E+00	2.22E-16	Transcription factor	BrainSpLMD|1750;BrainSpMouseDev|13175	SFARI||Autism, 4 - Minimal evidence;OMIM|600030;HPO|1750|Finger syndactyly, Oligodactyly
SLAIN1	SLAIN1	1.26374E+00	0	Unclassified	BrainSpLMD|122060	OMIM|610491
RP11.588P7.1	RP11.588P7.1	1.25690E+00	0			
NR2F2	NR2F2	1.22381E+00	6.44E-12	Nuclear receptor	BrainSpLMD|7026;Eurexp|euxassay_018442|cortex, ductus deferens, extrinsic ocular muscle, incisor, lip, lung, mantle layer, metanephros, metatarsus, molar, oesophagus, stomach, submandibular gland primordium, tongue, trachea, trigeminal V, turbinate bones, ventricular layer, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|11606	OMIM|107773;HPO|7026|Aortic valve stenosis, Atrioventricular canal defect, Autosomal dominant inheritance, Coarctation of aorta, Hypoplastic left heart, Tetralogy of Fallot, Ventricular septal defect
RPL7P32	RPL7P32	1.20892E+00	0.000181445			
ZNF704	ZNF704	1.19346E+00	1.95E-12	Unclassified		
CALM2P3	CALM2P3	1.16202E+00	0			
SLIT1	SLIT1	1.16141E+00	6.18E-11	Ligand	BrainSpLMD|6585;BrainSpMouseDev|20324	OMIM|603742
CCDC88A	CCDC88A	1.14554E+00	0	Cytoskeletal protein	BrainSpLMD|55704;Eurexp|euxassay_012890|mantle layer, ventral grey horn	OMIM|609736;HPO|55704|Abnormality of the hand, Autosomal recessive inheritance, Cerebellar atrophy, Developmental stagnation, Edema, Epicanthus, Feeding difficulties in infancy, Full cheeks, Global developmental delay, Hyperreflexia, Hypoplasia of the corpus callosum, Hypsarrhythmia, Infantile encephalopathy, Intellectual disability, profound, Myoclonus, Narrow forehead, Neuronal loss in central nervous system, Open mouth, Optic atrophy, Pachygyria, Peripheral dysmyelination, Polymicrogyria, Progressive microcephaly, Retrognathia, Seizures, Severe muscular hypotonia, Short nose, Tented upper lip vermilion, Undetectable visual evoked potentials
MTSS1	MTSS1	1.13771E+00	1.11E-15	Cytoskeletal associated protein	BrainSpLMD|9788	OMIM|608486
INA	INA	1.13243E+00	6.44E-09	Cytoskeletal protein	BrainSpLMD|9118;Eurexp|euxassay_012424|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, midgut, neural retina, olfactory, stomach, thoracic, trigeminal V, vestibulocochlear VIII, vomeronasal organ	OMIM|605338
CSTB	CSTB	1.12087E+00	4.36E-05	Protease inhibitor	BrainSpLMD|1476;Eurexp|euxassay_009738|bladder, mandible, maxilla, stomach, thymus primordium	OMIM|601145;HPO|1476|Absence seizures, Ataxia, Autosomal recessive inheritance, Dysarthria, EEG with polyspike wave complexes, Generalized tonic-clonic seizures, Intention tremor, Limb ataxia, Mental deterioration, Morning myoclonic jerks, Myoclonus
RND3	RND3	1.11173E+00	2.42E-14	G protein	BrainSpLMD|390	OMIM|602924
POU2F1	POU2F1	1.11088E+00	9.47E-07	Transcription factor	BrainSpLMD|5451;BrainSpMouseDev|18749	OMIM|164175
FRY	FRY	1.10286E+00	0.009548026	Unclassified	BrainSpLMD|10129;Eurexp|euxassay_016041|axial skeleton, cervical, cervico-thoracic, clavicle, cricoid, dorsal root ganglion, exoccipital bone, facial VII, fibula, glossopharyngeal IX, mantle layer, metatarsus, nasal septum, neural retina, orbito-sphenoid, otic capsule, pelvic girdle, phalanx, rest of mesenchyme, rib, sternum, temporal bone, thoracic, thyroid, tibia, trigeminal V, turbinate, vagus X, vestibulocochlear VIII, vibrissa	OMIM|614818
FAM214A	FAM214A	1.09490E+00	4.84E-05	Unclassified	Eurexp|euxassay_003223|Meckel's cartilage, adrenal gland, incisor, mesenchyme, molar, pituitary, rib, testis	
NRXN3	NRXN3	1.08683E+00	0	Adhesion molecule	BrainSpLMD|9369;Eurexp|euxassay_009777|bladder, collecting ducts, inner ear, mantle layer, marginal layer, neural retina, vibrissa	SFARI||Autism, 3 - Suggestive evidence;OMIM|600567
ZNF516	ZNF516	1.05082E+00	0.002343528	DNA binding protein	BrainSpLMD|9658;Eurexp|euxassay_019569|metanephros, olfactory, pituitary, testis, ventricular layer, vomeronasal organ;BrainSpMouseDev|108583	OMIM|615114
SLC6A1	SLC6A1	1.04430E+00	1.44E-05	Membrane transport protein	BrainSpLMD|6529;Eurexp|euxassay_018302|brain, glossopharyngeal IX, marginal layer, neural retina, spinal cord, vestibulocochlear VIII;BrainSpMouseDev|87401	SFARI||Autism, 2 - Strong candidate;OMIM|137165;HPO|6529|Abnormal brain FDG positron emission tomography, Absence seizures, Ataxia, Atonic seizures, Autosomal dominant inheritance, Developmental regression, Dysarthria, EEG with abnormally slow frequencies, EEG with spike-wave complexes (>3.5 Hz), Epileptic encephalopathy, Eyelid myoclonus, Intellectual disability, Mental deterioration, Myoclonic atonic seizures, Status epilepticus
ARX	ARX	1.03213E+00	8.21E-09	Transcription factor	BrainSpLMD|170302;Eurexp|euxassay_018148|floor plate, floorplate, mantle layer, mesenchyme, ovary, pancreas, paramesonephric duct, skeletal muscle, tarsus, ventricle, ventricular layer;BrainSpMouseDev|11665	SFARI||Autism, No category;OMIM|300382;HPO|170302|Abnormal hair pattern, Abnormality of skin morphology, Abnormality of the hip bone, Agenesis of corpus callosum, Ambiguous genitalia, Broad alveolar ridges, Choreoathetosis, Coarse facial features, Cryptorchidism, Death in infancy, Decreased testicular size, Delayed speech and language development, Developmental regression, Diarrhea, Duane anomaly, Dysarthria, Dysphagia, Dyspnea, Dystonia, EEG abnormality, Epileptic encephalopathy, Feeding difficulties in infancy, Flexion contracture, Focal dystonia, Generalized hirsutism, Generalized hypotonia, Generalized myoclonic seizures, Gliosis, Global developmental delay, Hemiplegia, High forehead, High palate, Hirsutism, Hyperconvex nail, Hyperreflexia, Hypohidrosis, Hypoplasia of penis, Hypospadias, Hypsarrhythmia, Infantile spasms, Intellectual disability, Intellectual disability, progressive, Intellectual disability, severe, Large eyes, Limb dystonia, Limb joint contracture, Lissencephaly, Long philtrum, Long upper lip, Low anterior hairline, Low-set ears, Lower limb spasticity, Malabsorption, Microcephaly, Micrognathia, Micropenis, Muscle stiffness, Muscular hypotonia, Muscular hypotonia of the trunk, Myoclonus, Neonatal hypotonia, Nystagmus, Optic atrophy, Overlapping toe, Pachygyria, Profound global developmental delay, Prominent nasal bridge, Prominent supraorbital ridges, Protruding ear, Renal dysplasia, Rigidity, Scoliosis, Seizures, Severe global developmental delay, Short stature, Spastic tetraplegia, Spasticity, Specific learning disability, Status epilepticus, Strabismus, Synophrys, Tapered finger, Tetraplegia, Thin upper lip vermilion, Triangular face, Ventriculomegaly, Visual impairment, Wide anterior fontanel, Wide nasal bridge, X-linked inheritance, X-linked recessive inheritance
RP11.175B9.3	RP11.175B9.3	1.02179E+00	1.03E-07			
EEA1	EEA1	1.02170E+00	1.10E-05	Membrane transport protein	BrainSpLMD|8411	OMIM|605070
RBP1	RBP1	9.83537E-01	3.44E-06	Transport/cargo protein	BrainSpLMD|5947;Eurexp|euxassay_003315|brain, corpus striatum, forelimb, hindbrain, hindlimb, mantle layer, midgut, olfactory lobe, telencephalon, turbinate bones	OMIM|180260
IBTK	IBTK	9.79406E-01	0.000464812	Unclassified	BrainSpLMD|25998	OMIM|606457
MINOS1	MINOS1	9.57793E-01	1.73E-11	Unclassified		OMIM|616574
ELOVL6	ELOVL6	9.54994E-01	0.002979621	Unclassified	BrainSpLMD|79071;Eurexp|euxassay_007796|embryo	OMIM|611546
RBM17	RBM17	9.49947E-01	0.001991889	RNA binding protein	BrainSpLMD|84991	OMIM|606935
ARID1B	ARID1B	9.47144E-01	2.47E-10	Transcription factor	BrainSpLMD|57492	SFARI||Autism, 1 - High confidence;OMIM|614556;COSMIC||breast, hepatocellular carcinoma;HPO|57492|Abnormal hair pattern, Abnormality of cardiovascular system morphology, Abnormality of the dentition, Abnormality of the metacarpal bones, Abnormality of the pinna, Abnormality of vision, Absence seizures, Agenesis of corpus callosum, Aggressive behavior, Alopecia, Anteverted nares, Aphasia, Aplasia of the uterus, Aplasia/Hypoplasia of the cerebellum, Aplasia/Hypoplasia of the distal phalanx of the 5th finger, Aplasia/Hypoplasia of the patella, Astigmatism, Atrial septal defect, Autistic behavior, Autosomal dominant inheritance, Autosomal recessive inheritance, Blepharophimosis, Brachydactyly, Broad distal phalanx of finger, Broad nasal tip, Bulbous nose, Choanal atresia, Cleft palate, Clubbing of toes, Coarse facial features, Congenital diaphragmatic hernia, Coxa valga, Cryptorchidism, Curly eyelashes, Cutis marmorata, Dandy-Walker malformation, Delayed eruption of teeth, Delayed skeletal maturation, Depressed nasal bridge, Depressed nasal ridge, Dislocated radial head, Downslanted palpebral fissures, Duodenal ulcer, Dysphasia, Echolalia, Ectopic kidney, Eczema, Elbow dislocation, Epicanthus, Epileptic spasms, Everted lower lip vermilion, Excessive wrinkled skin, Facial hypertrichosis, Failure to thrive, Feeding difficulties in infancy, Gastric ulcer, Generalized hirsutism, Global developmental delay, Hearing impairment, Hemangioma, High palate, High, narrow palate, Highly arched eyebrow, Hydronephrosis, Hypertelorism, Hypoplasia of the corpus callosum, Hypoplastic fifth fingernail, Hypospadias, Hypotelorism, Hypotrichosis, Inguinal hernia, Intellectual disability, Intellectual disability, mild, Intestinal malrotation, Intrauterine growth retardation, Intussusception, Joint dislocation, Joint hyperflexibility, Joint laxity, Kyphosis, Long eyelashes, Long philtrum, Low-set ears, Low-set, posteriorly rotated ears, Lumbosacral hirsutism, Malar flattening, Microcephaly, Muscular hypotonia, Mutism, Myopia, Narrow nasal bridge, Nystagmus, Partial agenesis of the corpus callosum, Patent ductus arteriosus, Phenotypic variability, Plagiocephaly, Posteriorly rotated ears, Postnatal growth retardation, Preauricular skin tag, Prominent interphalangeal joints, Ptosis, Recurrent respiratory infections, Renal hypoplasia, Sacral dimple, Sandal gap, Scoliosis, Seizures, Sensorineural hearing impairment, Severe expressive language delay, Severe short stature, Short distal phalanx of finger, Short distal phalanx of the 5th finger, Short distal phalanx of the 5th toe, Short palm, Short palpebral fissure, Short stature, Short sternum, Single transverse palmar crease, Slow-growing hair, Smooth philtrum, Sparse scalp hair, Specific learning disability, Spina bifida occulta, Status epilepticus, Strabismus, Tetralogy of Fallot, Thick eyebrow, Thick lower lip vermilion, Thick nasal alae, Thin upper lip vermilion, Thin vermilion border, Triangular face, Umbilical hernia, Ventricular septal defect, Visual impairment, Wide intermamillary distance, Wide mouth, Wide nasal bridge
PDE4DIP	PDE4DIP	9.46070E-01	3.24E-06	Transport/cargo protein	BrainSpLMD|9659;Eurexp|euxassay_015920|dorsal root ganglion, facial VII, glossopharyngeal IX, trigeminal V, vestibulocochlear VIII	OMIM|608117;COSMIC||MPN
NGRN	NGRN	9.39033E-01	0.000391378	Unclassified		OMIM|616718
CH17.472G23.4	CH17.472G23.4	9.21314E-01	3.82E-06			
SUDS3	SUDS3	9.14923E-01	0.002371394	Transcription regulatory protein	BrainSpLMD|64426	OMIM|608250
RPL23P8	RPL23P8	9.11573E-01	6.24E-10			
GAD1	GAD1	9.06628E-01	0	Enzyme: Decarboxylase	BrainSpLMD|2571;Eurexp|euxassay_005634|cerebral cortex, corpus striatum, hindbrain, incisor, mantle layer, marginal layer, molar, olfactory lobe, oral region, spinal cord, telencephalon;BrainSpMouseDev|14191	SFARI||Autism, 5 - Hypothesized but untested;OMIM|605363;HPO|2571|Autosomal recessive inheritance, Babinski sign, Cerebral palsy, Flexion contracture, Global developmental delay, Heterogeneous, Hyperreflexia, Infantile onset, Intellectual disability, Microcephaly, Scoliosis, Seizures, Spastic diplegia, Spastic tetraplegia
LRCH2	LRCH2	9.00107E-01	0.000422806	Unclassified	BrainSpLMD|57631;Eurexp|euxassay_013951|anterior abdominal wall, bladder, brain, cortex, extrinsic, metanephros, spinal cord	
DCLK1	DCLK1	8.82664E-01	0.007966514	Serine/threonine kinase	BrainSpLMD|9201;Eurexp|euxassay_018536|floor plate, floorplate, mantle layer, ventral grey horn, ventricular layer	OMIM|604742
MYCBP2	MYCBP2	8.71149E-01	0.000700475	Transcription regulatory protein	BrainSpLMD|23077;Eurexp|euxassay_009485|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, spinal cord, thoracic, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|69854	OMIM|610392
MEG3	MEG3	8.70167E-01	1.32E-14			OMIM|605636
CLINT1	CLINT1	8.58982E-01	0.002495098	Transport/cargo protein	BrainSpLMD|9685;Eurexp|euxassay_011314|basioccipital bone, basisphenoid bone, clavicle, cortex, cricoid, liver, mandible, maxilla, midgut, naris, orbito-sphenoid, otic capsule, petrous part, rectum, rib, sternum, sublingual gland primordium, submandibular gland primordium, temporal bone, thyroid, turbinate bones, valve, vault of skull	OMIM|607265
LPGAT1	LPGAT1	8.50610E-01	0.000371361	Enzyme: Acyltransferase	BrainSpLMD|9926	OMIM|610473
MAGI1	MAGI1	8.44289E-01	7.09E-06	Cell junction protein	BrainSpLMD|9223;Eurexp|euxassay_016214|axial skeleton, clavicle, femur, fibula, humerus, pelvic girdle, rib, scapula, tibia	OMIM|602625
C19orf43	C19orf43	8.38070E-01	0.000435883			
WI2.1896O14.1	WI2.1896O14.1	8.31812E-01	3.52E-05			
TFAM	TFAM	8.30723E-01	0.000422972	Transcription factor	BrainSpLMD|7019;Eurexp|euxassay_002182|thymus primordium, ventricular layer;BrainSpMouseDev|21539	OMIM|600438;HPO|7019|Abnormality of the coagulation cascade, Ascites, Autosomal recessive inheritance, Cirrhosis, Congenital onset, Death in infancy, Elevated hepatic transaminases, Failure to thrive, Hepatic failure, Hypoglycemia, Intrauterine growth retardation, Jaundice, Microvesicular hepatic steatosis, Progressive
CCDC93	CCDC93	8.28798E-01	0.002035638	Unclassified	BrainSpLMD|54520;Eurexp|euxassay_019257|adrenal gland, diencephalon, floorplate, medulla	
BTBD9	BTBD9	8.22361E-01	0.009559102	Unclassified	BrainSpLMD|114781	OMIM|611237
PLCG1	PLCG1	8.16814E-01	0.002778003	Enzyme: Phospholipase	BrainSpLMD|5335;BrainSpMouseDev|18567	OMIM|172420;COSMIC||angiosarcoma
PFN2	PFN2	8.12220E-01	2.60E-10	Structural protein	BrainSpLMD|5217;Eurexp|euxassay_002518|brain, cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, spinal cord, stroma, thoracic, trigeminal V, vagus X, vestibulocochlear VIII, vibrissa	OMIM|176590
KLF7	KLF7	8.09820E-01	0.000817118	Transcription factor	BrainSpLMD|8609;Eurexp|euxassay_003485|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, marginal layer, neural retina, olfactory, respiratory, stroma, thoracic, trigeminal V, vagus X, ventral grey horn, vestibulocochlear VIII;BrainSpMouseDev|60343	OMIM|604865
BTG1	BTG1	7.92919E-01	2.81E-05	Cell cycle control protein	BrainSpLMD|694	OMIM|109580;COSMIC||B-CLL
VPS72	VPS72	7.91102E-01	1.56E-05	Transcription factor	BrainSpLMD|6944	OMIM|600607
CDH2	CDH2	7.88204E-01	0.000108186	Adhesion molecule	BrainSpLMD|1000;Eurexp|euxassay_003128|L1, L2, L3, L4, L5, Meckel's cartilage, annulus fibrosus, axial skeleton, basisphenoid bone, brain, cervical, cervico-thoracic, chondrocranium, cortex, cranium, dorsal root ganglion, epidermis, exoccipital bone, facial VII, foregut-midgut junction, forelimb, frontal bone primordium, glossopharyngeal IX, head mesenchyme, hindgut, hindlimb, incisor, leg, lip, lumbar region, mesenchyme, midgut, molar, neural retina, nucleus polposus, nucleus pulposus, olfactory, orbito-sphenoid, penis, pituitary, rib, sacral region, skin, spinal cord, stomach, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|12343	OMIM|114020
TCF4	TCF4	7.83818E-01	2.74E-11	Transcription factor	BrainSpLMD|6925;BrainSpMouseDev|21174	SFARI||Autism, No category;OMIM|602272;HPO|6925|Abnormal large intestine physiology, Abnormality of the palate, Absent speech, Aggressive behavior, Anteverted nares, Aphasia, Ascites, Astigmatism, Ataxia, Autoimmunity, Autosomal dominant inheritance, Cirrhosis, Clinodactyly, Clubbing, Coarse facial features, Constipation, Cryptorchidism, Cupped ear, Deeply set eye, Dilated superficial abdominal veins, Dysautonomia, Dysphasia, Echolalia, Elevated alkaline phosphatase of hepatic origin, Elevated hepatic transaminases, Encephalopathy, Esophagitis, Failure of eruption of permanent teeth, Failure to thrive, Feeding difficulties, Fever, Full cheeks, Gait ataxia, Gastroesophageal reflux, Generalized hypotonia, Global developmental delay, Growth delay, Hepatic fibrosis, Hepatomegaly, Hepatosplenomegaly, Hiatus hernia, Hypoplasia of the corpus callosum, Incoordination, Intellectual disability, Intellectual disability, progressive, Intellectual disability, severe, Intermittent hyperventilation, Microcephaly, Micropenis, Misalignment of teeth, Motor delay, Muscular hypotonia, Mutism, Myopia, Narrow foot, Narrow forehead, Open mouth, Palmar telangiectasia, Pes planus, Pes valgus, Portal hypertension, Seizures, Short neck, Short philtrum, Single transverse palmar crease, Sleep apnea, Specific learning disability, Spider hemangioma, Splenomegaly, Strabismus, Tapered finger, Thick vermilion border, Thickened helices, Ulcerative colitis, Upslanted palpebral fissure, Weight loss, Wide mouth, Wide nasal bridge, Widely spaced teeth
YEATS2	YEATS2	7.81024E-01	0.000261587	Unclassified	BrainSpLMD|55689	SFARI||Autism, No category;OMIM|613373
EPHA5	EPHA5	7.79581E-01	0.008630233	Receptor tyrosine kinase	BrainSpLMD|2044;Eurexp|euxassay_018953|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|13617	OMIM|600004
C2orf68	C2orf68	7.72201E-01	1.39E-07	Unclassified		
PRPSAP2	PRPSAP2	7.71910E-01	0.00285162	Regulatory/other subunit	BrainSpLMD|5636;Eurexp|euxassay_001483|brain, cervical, cervico-thoracic, cortex, dorsal root ganglion, glossopharyngeal IX, neural retina, spinal cord, thoracic, trigeminal V, vestibulocochlear VIII	OMIM|603762
STRIP1	STRIP1	7.65083E-01	0.008909678	Unclassified	BrainSpLMD|85369;Eurexp|euxassay_002357|brain, dorsal root ganglion, facial VII, ganglion, glossopharyngeal IX, spinal cord, trigeminal V, vestibulocochlear VIII	
MEIS1	MEIS1	7.63503E-01	0.008089356	Transcription factor	BrainSpLMD|4211;Eurexp|euxassay_010373|cornea, epithelium, hindgut, incisor, lung, mantle layer, marginal layer, metanephros, midgut, neural retina, olfactory, respiratory, sublingual gland primordium, submandibular gland primordium, trachea, ventricular layer, vibrissa;BrainSpMouseDev|17037	OMIM|601739
SAFB2	SAFB2	7.59231E-01	0.000879274	Unclassified	BrainSpLMD|9667	OMIM|608066
ZCCHC17	ZCCHC17	7.54808E-01	3.95E-06	RNA binding protein	BrainSpLMD|51538	
CELF4	CELF4	7.54397E-01	1.08E-13	RNA binding protein	BrainSpLMD|56853;Eurexp|euxassay_009241|brain, dorsal root ganglion, glossopharyngeal IX, neural retina, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII	SFARI||Autism, No category;OMIM|612679
SERINC5	SERINC5	7.53176E-01	0.000316491	Unclassified	BrainSpLMD|256987;Eurexp|euxassay_011506|anterior, clavicle, floor plate, floorplate, incisor, mantle layer, marginal layer, molar, phalanx, thyroid, ventricular layer, vibrissa	OMIM|614551
DDX27	DDX27	7.52051E-01	0.004740296	RNA helicase	BrainSpLMD|55661	OMIM|616621
DCLK2	DCLK2	7.44995E-01	9.00E-14	Serine/threonine kinase	BrainSpLMD|166614;Eurexp|euxassay_009796|associated mesenchyme, brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, nasal cavity, neural retina, spinal cord, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|613166
USP34	USP34	7.40975E-01	0.001406624	Ubiquitin proteasome system protein	BrainSpLMD|9736	OMIM|615295
